tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2024-580,Australian Open,Hard,128,G,20240115,190,111815,19,,Cameron Norrie,L,188,GBR,28.3,206748,,Q,Giulio Zeppieri,L,183,ITA,22.1,3-6 6-7(4) 6-2 6-4 6-4,5,R64,215,16,4,145,106,80,21,25,3,5,29,8,160,94,73,30,24,6,11,22,1710,133,487
2024-580,Australian Open,Hard,128,G,20240115,191,134770,11,,Casper Ruud,R,183,NOR,25,126845,,,Max Purcell,R,185,AUS,25.7,6-3 6-7(5) 6-3 3-6 7-6(7),5,R64,230,22,5,175,126,99,28,26,12,13,27,6,160,107,84,30,25,8,10,11,2910,45,1021
2024-580,Australian Open,Hard,128,G,20240115,192,126205,14,,Tommy Paul,R,185,USA,26.6,207733,,,Jack Draper,L,193,GBR,22,6-2 3-6 6-3 7-5,5,R64,178,9,4,110,67,50,26,19,2,5,4,2,121,69,46,27,19,13,19,14,2670,55,911
2024-580,Australian Open,Hard,128,G,20240115,193,200175,,,Miomir Kecmanovic,R,183,SRB,24.3,105526,24,,Jan Lennard Struff,R,193,GER,33.7,6-4 1-6 7-6(5) 1-6 7-6(9),5,R64,201,10,8,156,100,73,27,24,3,8,23,7,178,120,90,27,24,12,14,60,890,25,1511
2024-580,Australian Open,Hard,128,G,20240115,194,209992,,WC,Juncheng Shang,L,180,CHN,18.9,111576,,Q,Sumit Nagal,R,178,IND,26.4,2-6 6-3 7-5 6-4,5,R64,170,8,3,128,86,62,25,20,5,7,7,1,110,73,49,25,19,7,10,140,435,137,450
2024-580,Australian Open,Hard,128,G,20240115,195,207989,2,,Carlos Alcaraz,R,183,ESP,20.6,132283,,,Lorenzo Sonego,R,191,ITA,28.6,6-4 6-7(3) 6-3 7-6(3),5,R64,205,12,4,130,89,69,29,22,3,4,10,2,142,103,67,26,21,3,6,2,8855,46,1005
2024-580,Australian Open,Hard,128,G,20240115,196,104925,1,,Novak Djokovic,R,188,SRB,36.6,144869,30,,Tomas Martin Etcheverry,R,196,ARG,24.4,6-3 6-3 7-6(2),5,R32,148,10,0,84,57,49,16,15,0,0,13,1,100,72,51,10,15,4,7,1,11055,32,1375
2024-580,Australian Open,Hard,128,G,20240115,197,105173,20,,Adrian Mannarino,L,180,FRA,35.5,210097,16,,Ben Shelton,L,193,USA,21.2,7-6(4) 1-6 6-7(2) 6-3 6-4,5,R32,286,9,9,188,121,76,36,25,14,21,18,4,178,128,86,24,25,11,17,19,1765,16,2225
2024-580,Australian Open,Hard,128,G,20240115,198,126203,12,,Taylor Fritz,R,196,USA,26.2,206681,,,Fabian Marozsan,R,193,HUN,24.2,3-6 6-4 6-2 6-2,5,R32,143,19,2,84,53,42,20,18,1,3,7,10,157,100,57,28,17,17,23,12,2840,67,823
2024-580,Australian Open,Hard,128,G,20240115,199,126774,7,,Stefanos Tsitsipas,R,193,GRE,25.4,209414,,,Luca Van Assche,R,178,FRA,19.6,6-3 6-0 6-4,5,R32,122,12,0,87,52,39,20,13,8,9,1,5,72,45,23,12,12,2,8,7,4025,79,715
2024-580,Australian Open,Hard,128,G,20240115,200,206173,4,,Jannik Sinner,R,191,ITA,22.4,202104,26,,Sebastian Baez,R,170,ARG,23,6-0 6-1 6-3,5,R32,112,6,0,70,45,35,13,11,4,4,2,0,74,54,29,5,11,5,12,4,6490,29,1435
2024-580,Australian Open,Hard,128,G,20240115,201,111575,15,,Karen Khachanov,R,198,RUS,27.6,207830,,,Tomas Machac,R,183,CZE,23.2,6-4 7-6(4) 4-6 7-6(5),5,R32,204,17,5,165,110,81,29,22,17,19,17,5,127,84,68,24,22,1,3,15,2430,75,748
2024-580,Australian Open,Hard,128,G,20240115,202,200282,10,,Alex De Minaur,R,183,AUS,24.9,207925,,Q,Flavio Cobolli,R,183,ITA,21.6,6-3 6-3 6-1,5,R32,127,4,0,85,44,33,25,13,7,8,4,2,99,56,33,18,12,14,20,10,2950,100,617
2024-580,Australian Open,Hard,128,G,20240115,203,126094,5,,Andrey Rublev,R,188,RUS,26.2,200624,29,,Sebastian Korda,R,196,USA,23.5,6-2 7-6(6) 6-4,5,R32,119,13,3,88,65,54,13,15,1,1,18,5,102,68,50,13,15,6,9,5,5010,26,1480
2024-580,Australian Open,Hard,128,G,20240115,204,209070,,WC,Arthur Cazaux,R,183,FRA,21.3,134868,28,,Tallon Griekspoor,R,188,NED,27.5,6-3 6-3 6-1,5,R32,106,14,3,70,46,39,14,13,0,0,4,4,83,48,31,14,12,9,14,122,529,31,1410
2024-580,Australian Open,Hard,128,G,20240115,205,128034,9,,Hubert Hurkacz,R,196,POL,26.9,200005,21,,Ugo Humbert,L,188,FRA,25.5,3-6 6-1 7-6(4) 6-3,5,R32,167,17,3,125,78,63,20,19,5,7,4,0,122,80,51,24,18,7,11,9,3320,20,1765
2024-580,Australian Open,Hard,128,G,20240115,206,132686,,,Nuno Borges,R,185,POR,26.9,105777,13,,Grigor Dimitrov,R,191,BUL,32.6,6-7(3) 6-4 6-2 7-6(6),5,R32,185,21,4,150,103,80,22,21,11,12,11,2,118,72,57,25,21,3,7,69,814,13,2775
2024-580,Australian Open,Hard,128,G,20240115,207,106421,3,,Daniil Medvedev,R,198,RUS,27.9,200000,27,,Felix Auger Aliassime,R,193,CAN,23.4,6-3 6-4 6-3,5,R32,129,8,4,86,55,43,15,14,1,2,8,4,80,49,33,14,14,2,7,3,7555,30,1425
2024-580,Australian Open,Hard,128,G,20240115,208,100644,6,,Alexander Zverev,R,198,GER,26.7,210506,,,Alex Michelsen,R,193,USA,19.3,6-2 7-6(4) 6-2,5,R32,119,11,1,81,58,46,15,14,0,1,1,3,89,59,35,15,14,5,10,6,4275,91,656
2024-580,Australian Open,Hard,128,G,20240115,209,111815,19,,Cameron Norrie,L,188,GBR,28.3,134770,11,,Casper Ruud,R,183,NOR,25,6-4 6-7(7) 6-4 6-3,5,R32,183,11,3,129,79,61,31,21,9,10,19,4,122,84,63,18,20,2,6,22,1710,11,2910
2024-580,Australian Open,Hard,128,G,20240115,210,200175,,,Miomir Kecmanovic,R,183,SRB,24.3,126205,14,,Tommy Paul,R,185,USA,26.6,6-4 3-6 2-6 7-6(7) 6-0,5,R32,237,10,0,142,87,61,27,23,4,9,16,2,185,108,69,37,22,16,22,60,890,14,2670
2024-580,Australian Open,Hard,128,G,20240115,211,207989,2,,Carlos Alcaraz,R,183,ESP,20.6,209992,,WC,Juncheng Shang,L,180,CHN,18.9,6-1 6-1 1-0 RET,5,R32,66,3,1,34,19,16,13,8,0,0,0,1,50,26,13,7,7,6,12,2,8855,140,435
2024-580,Australian Open,Hard,128,G,20240115,212,104925,1,,Novak Djokovic,R,188,SRB,36.6,105173,20,,Adrian Mannarino,L,180,FRA,35.5,6-0 6-0 6-3,5,R16,104,17,5,69,48,39,13,11,3,3,1,0,58,34,17,8,10,4,11,1,11055,19,1765
2024-580,Australian Open,Hard,128,G,20240115,213,126203,12,,Taylor Fritz,R,196,USA,26.2,126774,7,,Stefanos Tsitsipas,R,193,GRE,25.4,7-6(3) 5-7 6-3 6-3,5,R16,181,13,2,113,79,68,18,21,2,4,12,7,136,86,65,22,21,7,11,12,2840,7,4025
2024-580,Australian Open,Hard,128,G,20240115,214,206173,4,,Jannik Sinner,R,191,ITA,22.4,111575,15,,Karen Khachanov,R,198,RUS,27.6,6-4 7-5 6-3,5,R16,154,8,3,97,52,41,26,16,9,10,7,0,91,61,40,14,15,3,8,4,6490,15,2430
2024-580,Australian Open,Hard,128,G,20240115,215,126094,5,,Andrey Rublev,R,188,RUS,26.2,200282,10,,Alex De Minaur,R,183,AUS,24.9,6-4 6-7(5) 6-7(4) 6-3 6-0,5,R16,254,6,6,180,107,72,40,25,13,16,6,6,161,85,54,38,24,5,13,5,5010,10,2950
2024-580,Australian Open,Hard,128,G,20240115,216,128034,9,,Hubert Hurkacz,R,196,POL,26.9,209070,,WC,Arthur Cazaux,R,183,FRA,21.3,7-6(6) 7-6(3) 6-4,5,R16,148,11,1,87,54,49,25,17,0,1,18,2,114,68,53,24,17,6,8,9,3320,122,529
2024-580,Australian Open,Hard,128,G,20240115,217,106421,3,,Daniil Medvedev,R,198,RUS,27.9,132686,,,Nuno Borges,R,185,POR,26.9,6-3 7-6(4) 5-7 6-1,5,R16,187,13,11,145,92,69,24,20,7,11,5,4,137,92,60,18,20,7,13,3,7555,69,814
2024-580,Australian Open,Hard,128,G,20240115,218,100644,6,,Alexander Zverev,R,198,GER,26.7,111815,19,,Cameron Norrie,L,188,GBR,28.3,7-5 3-6 6-3 4-6 7-6(3),5,R16,245,15,6,150,114,87,16,26,6,10,10,2,169,106,73,33,26,10,14,6,4275,22,1710
2024-580,Australian Open,Hard,128,G,20240115,219,207989,2,,Carlos Alcaraz,R,183,ESP,20.6,200175,,,Miomir Kecmanovic,R,183,SRB,24.3,6-4 6-4 6-0,5,R16,109,5,0,69,47,39,14,13,0,0,3,1,84,54,32,15,13,4,9,2,8855,60,890
2024-580,Australian Open,Hard,128,G,20240115,220,104925,1,,Novak Djokovic,R,188,SRB,36.6,126203,12,,Taylor Fritz,R,196,USA,26.2,7-6(3) 4-6 6-2 6-3,5,QF,225,20,3,115,72,59,25,20,4,6,16,2,154,90,59,31,19,17,21,1,11055,12,2840
2024-580,Australian Open,Hard,128,G,20240115,221,206173,4,,Jannik Sinner,R,191,ITA,22.4,126094,5,,Andrey Rublev,R,188,RUS,26.2,6-4 7-6(5) 6-3,5,QF,159,10,3,117,75,57,22,16,8,8,10,2,101,71,54,11,15,5,7,4,6490,5,5010
2024-580,Australian Open,Hard,128,G,20240115,222,106421,3,,Daniil Medvedev,R,198,RUS,27.9,128034,9,,Hubert Hurkacz,R,196,POL,26.9,7-6(4) 2-6 6-3 5-7 6-4,5,QF,239,11,10,180,110,86,29,26,10,15,16,5,140,89,72,27,25,5,9,3,7555,9,3320
2024-580,Australian Open,Hard,128,G,20240115,223,100644,6,,Alexander Zverev,R,198,GER,26.7,207989,2,,Carlos Alcaraz,R,183,ESP,20.6,6-1 6-3 6-7(2) 6-4,5,QF,185,7,1,111,94,69,8,19,3,5,6,2,117,79,53,16,19,3,10,6,4275,2,8855
2024-580,Australian Open,Hard,128,G,20240115,224,206173,4,,Jannik Sinner,R,191,ITA,22.4,104925,1,,Novak Djokovic,R,188,SRB,36.6,6-1 6-2 6-7(6) 6-3,5,SF,202,9,1,110,64,53,29,18,0,0,7,4,116,79,53,17,18,6,11,4,6490,1,11055
2024-580,Australian Open,Hard,128,G,20240115,225,106421,3,,Daniil Medvedev,R,198,RUS,27.9,100644,6,,Alexander Zverev,R,198,GER,26.7,5-7 3-6 7-6(4) 7-6(5) 6-3,5,SF,258,14,6,156,94,72,35,27,5,10,14,1,170,132,94,22,27,10,14,3,7555,6,4275
2024-580,Australian Open,Hard,128,G,20240115,226,206173,4,,Jannik Sinner,R,191,ITA,22.4,106421,3,,Daniil Medvedev,R,198,RUS,27.9,3-6 3-6 6-4 6-4 6-3,5,F,224,14,5,144,88,65,30,24,8,12,11,3,139,95,72,20,23,5,9,4,6490,3,7555
2024-520,Roland Garros,Clay,128,G,20240527,401,207989,3,,Carlos Alcaraz,R,183,ESP,21,100644,4,,Alexander Zverev,R,198,GER,27.1,6-3 2-6 5-7 6-1 6-2,5,F,,3,6,159,96,62,31,22,17,23,8,6,133,97,61,12,22,7,16,3,7300,4,6305
2024-520,Roland Garros,Clay,128,G,20240527,400,207989,3,,Carlos Alcaraz,R,183,ESP,21,206173,2,,Jannik Sinner,R,191,ITA,22.7,2-6 6-3 3-6 6-4 6-3,5,SF,,8,7,157,103,68,25,23,4,10,7,8,135,76,56,27,22,8,14,3,7300,2,8770
2024-520,Roland Garros,Clay,128,G,20240527,399,100644,4,,Alexander Zverev,R,198,GER,27.1,134770,7,,Casper Ruud,R,183,NOR,25.4,2-6 6-2 6-4 6-2,5,SF,,19,4,82,56,48,14,17,1,3,4,0,106,71,49,14,17,7,12,4,6305,7,4425
2024-520,Roland Garros,Clay,128,G,20240527,398,134770,7,,Casper Ruud,R,183,NOR,25.4,104925,1,,Novak Djokovic,R,188,SRB,37,W/O,5,QF,,,,,,,,,,,,,,,,,,,,7,4425,1,9960
2024-520,Roland Garros,Clay,128,G,20240527,397,206173,2,,Jannik Sinner,R,191,ITA,22.7,105777,10,,Grigor Dimitrov,R,191,BUL,33,6-2 6-4 7-6(3),5,QF,,8,0,89,53,43,23,15,1,2,5,5,106,67,45,17,15,6,10,2,8770,10,3555
2024-520,Roland Garros,Clay,128,G,20240527,396,207989,3,,Carlos Alcaraz,R,183,ESP,21,126774,9,,Stefanos Tsitsipas,R,193,GRE,25.7,6-3 7-6(3) 6-4,5,QF,,3,1,84,61,45,17,15,1,2,2,4,98,60,39,20,16,2,6,3,7300,9,3700
2024-520,Roland Garros,Clay,128,G,20240527,395,100644,4,,Alexander Zverev,R,198,GER,27.1,200282,11,,Alex De Minaur,R,183,AUS,25.2,6-4 7-6(5) 6-4,5,QF,,2,5,110,76,53,15,16,5,8,3,4,91,45,28,27,16,1,6,4,6305,11,3490
2024-520,Roland Garros,Clay,128,G,20240527,394,104925,1,,Novak Djokovic,R,188,SRB,37,202103,23,,Francisco Cerundolo,R,185,ARG,25.7,6-1 5-7 3-6 7-5 6-3,5,R16,,6,2,183,123,85,30,25,15,19,3,2,146,95,58,32,24,5,11,1,9960,27,1590
2024-520,Roland Garros,Clay,128,G,20240527,393,206173,2,,Jannik Sinner,R,191,ITA,22.7,144895,,,Corentin Moutet,L,180,FRA,25.1,2-6 6-3 6-2 6-1,5,R16,,5,5,95,62,45,14,16,2,6,1,2,99,71,39,8,16,6,14,2,8770,79,720
2024-520,Roland Garros,Clay,128,G,20240527,392,207989,3,,Carlos Alcaraz,R,183,ESP,21,200000,21,,Felix Auger Aliassime,R,193,CAN,23.8,6-3 6-3 6-1,5,R16,,1,2,79,53,40,14,13,4,5,0,5,84,48,29,14,12,10,16,3,7300,21,1885
2024-520,Roland Garros,Clay,128,G,20240527,391,100644,4,,Alexander Zverev,R,198,GER,27.1,208029,13,,Holger Rune,R,188,DEN,21,4-6 6-1 5-7 7-6(2) 6-2,5,R16,,16,3,137,96,74,17,25,4,10,10,3,168,96,63,33,24,15,23,4,6305,13,2700
2024-520,Roland Garros,Clay,128,G,20240527,390,200282,11,,Alex De Minaur,R,183,AUS,25.2,106421,5,,Daniil Medvedev,R,198,RUS,28.2,4-6 6-2 6-1 6-3,5,R16,,7,3,101,55,42,26,17,8,10,7,2,114,65,40,22,17,7,14,11,3490,5,6295
2024-520,Roland Garros,Clay,128,G,20240527,389,134770,7,,Casper Ruud,R,183,NOR,25.4,126203,12,,Taylor Fritz,R,196,USA,26.5,7-6(6) 3-6 6-4 6-2,5,R16,,11,7,128,75,52,32,19,8,12,19,4,163,91,65,27,20,21,27,7,4425,12,2980
2024-520,Roland Garros,Clay,128,G,20240527,388,105777,10,,Grigor Dimitrov,R,191,BUL,33,128034,8,,Hubert Hurkacz,R,196,POL,27.2,7-6(5) 6-4 7-6(3),5,R16,,4,4,114,71,55,26,17,6,7,20,1,120,77,56,21,17,6,8,10,3555,8,3885
2024-520,Roland Garros,Clay,128,G,20240527,387,126774,9,,Stefanos Tsitsipas,R,193,GRE,25.7,208286,,,Matteo Arnaldi,R,185,ITA,23.2,3-6 7-6(4) 6-2 6-2,5,R16,,7,5,116,77,57,21,18,4,6,7,2,151,88,57,30,19,16,21,9,3700,35,1165
2024-520,Roland Garros,Clay,128,G,20240527,386,104925,1,,Novak Djokovic,R,188,SRB,37,207518,30,,Lorenzo Musetti,R,185,ITA,22.2,7-5 6-7(6) 2-6 6-3 6-0,5,R32,,5,2,139,91,63,23,23,0,5,1,2,145,87,52,29,24,6,15,1,9960,30,1370
2024-520,Roland Garros,Clay,128,G,20240527,385,206173,2,,Jannik Sinner,R,191,ITA,22.7,200303,,,Pavel Kotov,R,191,RUS,25.5,6-4 6-4 6-4,5,R32,,4,1,83,52,41,21,15,1,1,1,1,101,66,47,16,15,10,13,2,8770,56,892
2024-520,Roland Garros,Clay,128,G,20240527,384,207989,3,,Carlos Alcaraz,R,183,ESP,21,200624,27,,Sebastian Korda,R,196,USA,23.8,6-4 7-6(5) 6-3,5,R32,,3,0,90,70,51,13,16,1,3,1,2,124,73,44,25,15,8,12,3,7300,28,1565
2024-520,Roland Garros,Clay,128,G,20240527,383,100644,4,,Alexander Zverev,R,198,GER,27.1,134868,26,,Tallon Griekspoor,R,188,NED,27.9,3-6 6-4 6-2 4-6 7-6(3),5,R32,,11,5,153,115,80,21,24,6,10,5,6,161,111,74,24,25,13,18,4,6305,25,1635
2024-520,Roland Garros,Clay,128,G,20240527,382,106421,5,,Daniil Medvedev,R,198,RUS,28.2,207830,,,Tomas Machac,R,183,CZE,23.6,7-6(4) 7-5 1-6 6-4,5,R32,,14,9,149,93,61,28,20,10,15,3,2,136,86,52,29,21,5,10,5,6295,34,1185
2024-520,Roland Garros,Clay,128,G,20240527,381,208286,,,Matteo Arnaldi,R,185,ITA,23.2,126094,6,,Andrey Rublev,R,188,RUS,26.6,7-6(6) 6-2 6-4,5,R32,,13,1,87,59,44,20,15,1,3,9,4,123,64,46,25,15,8,13,35,1165,6,4700
2024-520,Roland Garros,Clay,128,G,20240527,380,134770,7,,Casper Ruud,R,183,NOR,25.4,144869,28,,Tomas Martin Etcheverry,R,196,ARG,24.8,6-4 1-6 6-2 6-2,5,R32,,6,5,119,89,57,12,17,12,18,6,6,91,63,34,13,16,3,11,7,4425,29,1550
2024-520,Roland Garros,Clay,128,G,20240527,379,128034,8,,Hubert Hurkacz,R,196,POL,27.2,133430,,,Denis Shapovalov,L,185,CAN,25.1,6-3 7-6(0) 4-6 6-1,5,R32,,9,2,111,80,63,19,20,3,5,5,6,125,70,47,27,18,5,9,8,3885,118,540
2024-520,Roland Garros,Clay,128,G,20240527,378,126774,9,,Stefanos Tsitsipas,R,193,GRE,25.7,111190,,,Zhizhen Zhang,R,193,CHN,27.6,6-3 6-3 6-1,5,R32,,4,0,64,46,38,14,13,0,0,2,1,73,46,28,12,12,1,6,9,3700,44,1056
2024-520,Roland Garros,Clay,128,G,20240527,377,105777,10,,Grigor Dimitrov,R,191,BUL,33,200267,,Q,Zizou Bergs,R,185,BEL,24.9,6-3 7-6(4) 4-6 6-4,5,R32,,4,6,136,85,64,23,21,11,16,7,3,128,83,56,23,20,8,14,10,3555,104,611
2024-520,Roland Garros,Clay,128,G,20240527,376,200282,11,,Alex De Minaur,R,183,AUS,25.2,105526,,,Jan Lennard Struff,R,193,GER,34,4-6 6-4 6-3 6-3,5,R32,,5,3,141,84,55,29,19,11,15,7,6,105,54,31,30,18,3,10,11,3490,41,1090
2024-520,Roland Garros,Clay,128,G,20240527,375,126203,12,,Taylor Fritz,R,196,USA,26.5,106423,,,Thanasi Kokkinakis,R,193,AUS,28.1,6-3 6-2 6-7(4) 5-7 6-3,5,R32,,12,6,168,104,83,33,26,4,6,9,2,140,100,65,24,24,4,9,12,2980,100,623
2024-520,Roland Garros,Clay,128,G,20240527,374,208029,13,,Holger Rune,R,188,DEN,21,106075,,LL,Jozef Kovalik,R,183,SVK,31.5,7-5 6-1 7-6(2),5,R32,,5,8,100,53,38,29,16,4,6,1,6,103,64,35,21,15,6,11,13,2700,145,427
2024-520,Roland Garros,Clay,128,G,20240527,373,202103,23,,Francisco Cerundolo,R,185,ARG,25.7,126205,14,,Tommy Paul,R,185,USA,27,3-6 6-3 6-3 6-2,5,R32,,1,5,106,78,50,12,17,5,10,3,0,115,64,35,23,18,10,19,27,1590,14,2655
2024-520,Roland Garros,Clay,128,G,20240527,372,200000,21,,Felix Auger Aliassime,R,193,CAN,23.8,210097,15,,Ben Shelton,L,193,USA,21.6,6-4 6-2 6-1,5,R32,,2,4,63,37,32,17,12,0,0,3,6,98,68,37,11,13,5,11,21,1885,15,2500
2024-520,Roland Garros,Clay,128,G,20240527,371,144895,,,Corentin Moutet,L,180,FRA,25.1,124116,,,Sebastian Ofner,R,191,AUT,28,3-6 6-4 6-4 6-1,5,R32,,5,0,102,79,53,16,18,8,13,1,1,106,81,46,13,18,4,12,79,720,45,1038
2024-520,Roland Garros,Clay,128,G,20240527,370,104925,1,,Novak Djokovic,R,188,SRB,37,106148,,,Roberto Carballes Baena,R,183,ESP,31.1,6-4 6-1 6-2,5,R64,,5,1,73,46,33,16,13,1,3,2,3,78,48,23,12,12,5,12,1,9960,63,816
2024-520,Roland Garros,Clay,128,G,20240527,369,206173,2,,Jannik Sinner,R,191,ITA,22.7,104755,,WC,Richard Gasquet,R,183,FRA,37.9,6-4 6-2 6-4,5,R64,,8,3,76,58,46,9,14,1,2,0,4,92,45,28,21,14,2,7,2,8770,124,515
2024-520,Roland Garros,Clay,128,G,20240527,368,207989,3,,Carlos Alcaraz,R,183,ESP,21,207411,,Q,Jesper De Jong,R,180,NED,23.9,6-3 6-4 2-6 6-2,5,R64,,2,2,112,78,50,17,17,7,12,2,7,124,72,40,23,18,10,18,3,7300,176,344
2024-520,Roland Garros,Clay,128,G,20240527,367,100644,4,,Alexander Zverev,R,198,GER,27.1,105676,,,David Goffin,R,180,BEL,33.4,7-6(4) 6-2 6-2,5,R64,,8,3,82,59,46,15,14,2,2,3,5,102,58,41,19,14,6,10,4,6305,115,543
2024-520,Roland Garros,Clay,128,G,20240527,366,106421,5,,Daniil Medvedev,R,198,RUS,28.2,200175,,,Miomir Kecmanovic,R,183,SRB,24.7,6-1 5-0 RET,5,R64,,6,1,31,27,23,1,6,0,0,1,1,44,26,13,5,6,4,9,5,6295,57,880
2024-520,Roland Garros,Clay,128,G,20240527,365,126094,6,,Andrey Rublev,R,188,RUS,26.6,124079,,,Pedro Martinez,R,185,ESP,27,6-3 6-4 6-3,5,R64,,10,2,85,54,43,19,14,1,2,2,4,96,63,38,15,14,9,14,6,4700,48,995
2024-520,Roland Garros,Clay,128,G,20240527,364,134770,7,,Casper Ruud,R,183,NOR,25.4,200221,,,Alejandro Davidovich Fokina,R,183,ESP,24.9,7-6(5) 1-6 6-3 4-6 6-3,5,R64,,11,3,146,97,67,23,23,9,14,4,4,161,115,75,21,24,9,14,7,4425,32,1280
2024-520,Roland Garros,Clay,128,G,20240527,363,128034,8,,Hubert Hurkacz,R,196,POL,27.2,206909,,,Brandon Nakashima,R,188,USA,22.8,6-7(2) 6-1 6-3 7-6(5),5,R64,,16,2,130,81,67,26,20,8,8,16,2,137,88,63,24,20,7,11,8,3885,84,700
2024-520,Roland Garros,Clay,128,G,20240527,362,126774,9,,Stefanos Tsitsipas,R,193,GRE,25.7,127157,,,Daniel Altmaier,R,188,GER,25.7,6-3 6-2 6-7(2) 6-4,5,R64,,7,3,127,85,54,29,20,2,3,10,2,117,78,51,19,19,2,7,9,3700,83,702
2024-520,Roland Garros,Clay,128,G,20240527,361,105777,10,,Grigor Dimitrov,R,191,BUL,33,206681,,,Fabian Marozsan,R,193,HUN,24.6,6-0 6-3 6-4,5,R64,,7,2,71,38,34,17,13,1,2,0,3,68,43,26,9,12,5,11,10,3555,43,1083
2024-520,Roland Garros,Clay,128,G,20240527,360,200282,11,,Alex De Minaur,R,183,AUS,25.2,144719,,,Jaume Munar,R,183,ESP,27,7-5 6-1 6-4,5,R64,,1,3,81,54,30,25,14,2,4,1,12,99,60,34,18,15,6,13,11,3490,64,810
2024-520,Roland Garros,Clay,128,G,20240527,359,126203,12,,Taylor Fritz,R,196,USA,26.5,105583,,,Dusan Lajovic,R,183,SRB,33.9,6-3 3-6 6-3 6-4,5,R64,,15,2,109,73,57,20,19,4,6,1,1,102,73,51,14,18,4,8,12,2980,61,831
2024-520,Roland Garros,Clay,128,G,20240527,358,208029,13,,Holger Rune,R,188,DEN,21,207925,,,Flavio Cobolli,R,183,ITA,22,6-4 6-3 3-6 3-6 7-6(7),5,R64,,3,7,152,79,58,42,24,6,10,14,6,173,94,70,40,25,15,19,13,2700,53,940
2024-520,Roland Garros,Clay,128,G,20240527,357,126205,14,,Tommy Paul,R,185,USA,27,104926,,,Fabio Fognini,R,178,ITA,37,6-1 6-0 6-2,5,R64,,7,0,62,31,24,22,11,0,0,0,2,65,38,15,13,10,4,11,14,2655,93,648
2024-520,Roland Garros,Clay,128,G,20240527,356,210097,15,,Ben Shelton,L,193,USA,21.6,105453,,,Kei Nishikori,R,178,JPN,34.4,7-6(7) 6-4 RET,5,R64,,9,5,74,50,39,12,11,2,3,0,3,87,62,41,12,11,4,6,15,2500,350,143
2024-520,Roland Garros,Clay,128,G,20240527,355,106075,,LL,Jozef Kovalik,R,183,SVK,31.5,111575,18,,Karen Khachanov,R,198,RUS,28,4-6 4-6 6-4 6-3 6-4,5,R64,,9,3,159,98,60,42,25,13,18,11,7,146,92,67,25,24,7,13,145,427,18,2090
2024-520,Roland Garros,Clay,128,G,20240527,354,105526,,,Jan Lennard Struff,R,193,GER,34,122330,19,,Alexander Bublik,R,196,KAZ,26.9,6-2 6-2 6-3,5,R64,,8,3,69,43,38,14,13,1,2,11,7,83,45,27,15,12,7,13,41,1090,17,2110
2024-520,Roland Garros,Clay,128,G,20240527,353,124116,,,Sebastian Ofner,R,191,AUT,28,202104,20,,Sebastian Baez,R,170,ARG,23.4,3-6 3-6 6-4 7-5 7-6(5),5,R64,,6,2,190,115,71,43,26,12,19,7,2,166,130,79,23,26,8,14,45,1038,20,1990
2024-520,Roland Garros,Clay,128,G,20240527,352,200000,21,,Felix Auger Aliassime,R,193,CAN,23.8,202260,,Q,Henri Squire,R,196,GER,23.6,6-4 4-6 6-3 6-2,5,R64,,12,4,108,62,49,24,18,5,9,5,5,111,65,47,15,18,4,11,21,1885,221,280
2024-520,Roland Garros,Clay,128,G,20240527,351,202103,23,,Francisco Cerundolo,R,185,ARG,25.7,209209,,Q,Filip Misolic,R,180,AUT,22.8,6-2 7-6(2) 6-0,5,R64,,4,2,76,41,33,20,13,3,5,2,2,103,55,31,19,13,3,10,27,1590,243,255
2024-520,Roland Garros,Clay,128,G,20240527,350,133430,,,Denis Shapovalov,L,185,CAN,25.1,126207,25,,Frances Tiafoe,R,188,USA,26.3,6-7(4) 6-4 6-2 6-4,5,R64,,21,10,138,97,62,32,19,19,20,1,4,147,110,52,37,20,9,14,118,540,26,1630
2024-520,Roland Garros,Clay,128,G,20240527,349,134868,26,,Tallon Griekspoor,R,188,NED,27.9,209260,,,Luciano Darderi,R,183,ITA,22.2,7-6(2) 6-3 6-3,5,R64,,15,5,94,59,42,25,14,4,5,4,4,100,61,40,18,15,4,8,25,1635,40,1092
2024-520,Roland Garros,Clay,128,G,20240527,348,200624,27,,Sebastian Korda,R,196,USA,23.8,126952,,,Soon Woo Kwon,R,180,KOR,26.4,6-4 6-4 1-6 6-3,5,R64,,13,5,114,79,51,17,18,6,11,4,4,121,79,45,24,18,9,15,28,1565,494,85
2024-520,Roland Garros,Clay,128,G,20240527,347,144869,28,,Tomas Martin Etcheverry,R,196,ARG,24.8,126239,,,Arthur Rinderknech,R,196,FRA,28.8,3-6 6-7(8) 6-1 5-0 RET,5,R64,,7,2,110,68,53,23,16,5,6,5,1,110,72,46,20,17,4,9,29,1550,69,772
